PRODUCTID,PRODUCT,TYPE,UNITPRICE,UNIT,QTY,TOTALSALES,CURRENCY,STORE,COUNTRY,YEAR
33,ginger,vegetables,1.5,kg,9090,847115.4,EUR,Store F,Germany,2023
34,garlic,vegetables,1.5,kg,29287,891045.9,EUR,Store F,Germany,2023
35,peas,vegetables,3.0,kg,38738,1007259.9,EUR,Store F,Germany,2023
36,eggplant,vegetables,1.5,kg,26913,1047629.4,EUR,Store F,Germany,2023
1,banana,fruits,0.5,kg,27767,13883.5,EUR,Store G,Germany,2023
2,apple,fruits,0.7,kg,45378,45648.1,EUR,Store G,Germany,2023
3,pear,fruits,0.6,kg,16293,55423.9,EUR,Store G,Germany,2023
4,grapes,fruits,1.2,kg,14870,73267.9,EUR,Store G,Germany,2023
5,orange,fruits,0.8,kg,40466,105640.7,EUR,Store G,Germany,2023
6,kiwi,fruits,0.9,piece,15719,119787.8,EUR,Store G,Germany,2023
7,watermelon,fruits,5.0,kg,31794,278757.8,EUR,Store G,Germany,2023
8,pomegranate,fruits,2.5,kg,45805,393270.3,EUR,Store G,Germany,2023
9,pineapple,fruits,1.5,piece,46821,463501.8,EUR,Store G,Germany,2023
10,mango,fruits,2.0,piece,10992,485485.8,EUR,Store G,Germany,2023
11,cucumber,vegetables,0.4,piece,27350,496425.8,EUR,Store G,Germany,2023
12,carrot,vegetables,0.3,kg,35829,507174.5,EUR,Store G,Germany,2023
13,capsicum,vegetables,0.5,kg,31287,522818.0,EUR,Store G,Germany,2023
14,onion,vegetables,0.2,kg,15096,525837.2,EUR,Store G,Germany,2023
15,potato,vegetables,0.3,kg,16228,530705.6,EUR,Store G,Germany,2023
16,lemon,vegetables,0.4,kg,33198,543984.8,EUR,Store G,Germany,2023
17,tomato,vegetables,0.6,kg,18603,555146.6,EUR,Store G,Germany,2023
18,raddish,vegetables,0.3,kg,57519,572402.3,EUR,Store G,Germany,2023
19,beetroot,vegetables,0.4,kg,337,572537.1,EUR,Store G,Germany,2023
20,cabbage,vegetables,0.5,piece,1326,573200.1,EUR,Store G,Germany,2023
21,lettuce,vegetables,0.6,piece,14763,582057.9,EUR,Store G,Germany,2023
22,spinach,vegetables,0.7,kg,21823,597334.0,EUR,Store G,Germany,2023
23,soy bean,vegetables,0.8,kg,31729,622717.2,EUR,Store G,Germany,2023
24,cauliflower,vegetables,0.6,piece,12563,630255.0,EUR,Store G,Germany,2023
25,bell pepper,vegetables,0.7,kg,48249,664029.3,EUR,Store G,Germany,2023
26,chilli pepper,vegetables,0.5,kg,28511,678284.8,EUR,Store G,Germany,2023
27,turnip,vegetables,0.4,kg,27262,689189.6,EUR,Store G,Germany,2023
28,corn,vegetables,0.3,kg,76962,712278.2,EUR,Store G,Germany,2023
29,sweetcorn,vegetables,0.4,kg,14014,717883.8,EUR,Store G,Germany,2023
30,sweet potato,vegetables,0.5,kg,19063,727415.3,EUR,Store G,Germany,2023
31,paprika,vegetables,2.0,kg,8773,744961.3,EUR,Store G,Germany,2023
32,jalepeno,vegetables,2.0,kg,5130,755221.3,EUR,Store G,Germany,2023
33,ginger,vegetables,1.5,kg,17657,781706.8,EUR,Store G,Germany,2023
34,garlic,vegetables,1.5,kg,34302,833159.8,EUR,Store G,Germany,2023
35,peas,vegetables,3.0,kg,23437,903470.8,EUR,Store G,Germany,2023
36,eggplant,vegetables,1.5,kg,5110,911135.8,EUR,Store G,Germany,2023
1,banana,fruits,0.5,kg,46217,23108.5,EUR,Store H,Germany,2023
2,apple,fruits,0.7,kg,82820,81082.5,EUR,Store H,Germany,2023
3,pear,fruits,0.6,kg,54622,113855.7,EUR,Store H,Germany,2023
4,grapes,fruits,1.2,kg,3547,118112.1,EUR,Store H,Germany,2023
5,orange,fruits,0.8,kg,45699,154671.3,EUR,Store H,Germany,2023
6,kiwi,fruits,0.9,piece,47815,197704.8,EUR,Store H,Germany,2023
7,watermelon,fruits,5.0,kg,4799,221699.8,EUR,Store H,Germany,2023
8,pomegranate,fruits,2.5,kg,50750,348574.8,EUR,Store H,Germany,2023
9,pineapple,fruits,1.5,piece,38508,406336.8,EUR,Store H,Germany,2023
10,mango,fruits,2.0,piece,14946,436228.8,EUR,Store H,Germany,2023
11,cucumber,vegetables,0.4,piece,58115,459474.8,EUR,Store H,Germany,2023
12,carrot,vegetables,0.3,kg,36984,470570.0,EUR,Store H,Germany,2023
13,capsicum,vegetables,0.5,kg,10317,475728.5,EUR,Store H,Germany,2023
14,onion,vegetables,0.2,kg,16768,479082.1,EUR,Store H,Germany,2023
15,potato,vegetables,0.3,kg,21284,485467.3,EUR,Store H,Germany,2023
16,lemon,vegetables,0.4,kg,20522,493676.1,EUR,Store H,Germany,2023
17,tomato,vegetables,0.6,kg,57315,528065.1,EUR,Store H,Germany,2023
18,raddish,vegetables,0.3,kg,7843,530418.0,EUR,Store H,Germany,2023
19,beetroot,vegetables,0.4,kg,30684,542691.6,EUR,Store H,Germany,2023
20,cabbage,vegetables,0.5,piece,42841,564112.1,EUR,Store H,Germany,2023
21,lettuce,vegetables,0.6,piece,17935,574873.1,EUR,Store H,Germany,2023
22,spinach,vegetables,0.7,kg,13928,584622.7,EUR,Store H,Germany,2023
23,soy bean,vegetables,0.8,kg,23756,603627.5,EUR,Store H,Germany,2023
24,cauliflower,vegetables,0.6,piece,44453,630299.3,EUR,Store H,Germany,2023
25,bell pepper,vegetables,0.7,kg,9406,636883.5,EUR,Store H,Germany,2023
26,chilli pepper,vegetables,0.5,kg,5438,639602.5,EUR,Store H,Germany,2023
27,turnip,vegetables,0.4,kg,56904,662364.1,EUR,Store H,Germany,2023
28,corn,vegetables,0.3,kg,54258,678641.5,EUR,Store H,Germany,2023
29,sweetcorn,vegetables,0.4,kg,38478,694032.7,EUR,Store H,Germany,2023
30,sweet potato,vegetables,0.5,kg,57177,722621.2,EUR,Store H,Germany,2023
31,paprika,vegetables,2.0,kg,28215,779051.2,EUR,Store H,Germany,2023
32,jalepeno,vegetables,2.0,kg,20503,820057.2,EUR,Store H,Germany,2023
33,ginger,vegetables,1.5,kg,47266,890956.2,EUR,Store H,Germany,2023
34,garlic,vegetables,1.5,kg,38135,948158.7,EUR,Store H,Germany,2023
35,peas,vegetables,3.0,kg,23813,1019597.7,EUR,Store H,Germany,2023
36,eggplant,vegetables,1.5,kg,26120,1058777.7,EUR,Store H,Germany,2023
1,banana,fruits,0.5,kg,8228,4114.0,EUR,Store I,Germany,2023
2,apple,fruits,0.7,kg,14532,14286.4,EUR,Store I,Germany,2023
3,pear,fruits,0.6,kg,50739,44729.8,EUR,Store I,Germany,2023
4,grapes,fruits,1.2,kg,15113,62865.4,EUR,Store I,Germany,2023
5,orange,fruits,0.8,kg,16862,76355.0,EUR,Store I,Germany,2023
6,kiwi,fruits,0.9,piece,59676,130063.4,EUR,Store I,Germany,2023
7,watermelon,fruits,5.0,kg,30854,284333.4,EUR,Store I,Germany,2023
8,pomegranate,fruits,2.5,kg,12048,314453.4,EUR,Store I,Germany,2023
9,pineapple,fruits,1.5,piece,86395,444045.9,EUR,Store I,Germany,2023
10,mango,fruits,2.0,piece,8031,460107.9,EUR,Store I,Germany,2023
11,cucumber,vegetables,0.4,piece,14730,465999.9,EUR,Store I,Germany,2023
12,carrot,vegetables,0.3,kg,25125,473537.4,EUR,Store I,Germany,2023
13,capsicum,vegetables,0.5,kg,48059,497566.9,EUR,Store I,Germany,2023
14,onion,vegetables,0.2,kg,24706,502508.1,EUR,Store I,Germany,2023
15,potato,vegetables,0.3,kg,27298,510697.5,EUR,Store I,Germany,2023
16,lemon,vegetables,0.4,kg,5864,513043.1,EUR,Store I,Germany,2023
17,tomato,vegetables,0.6,kg,59121,548515.7,EUR,Store I,Germany,2023
18,raddish,vegetables,0.3,kg,9583,551390.6,EUR,Store I,Germany,2023
19,beetroot,vegetables,0.4,kg,17505,558392.6,EUR,Store I,Germany,2023
20,cabbage,vegetables,0.5,piece,32631,574708.1,EUR,Store I,Germany,2023
21,lettuce,vegetables,0.6,piece,20379,586935.5,EUR,Store I,Germany,2023
22,spinach,vegetables,0.7,kg,29577,607639.4,EUR,Store I,Germany,2023
23,soy bean,vegetables,0.8,kg,58420,654375.4,EUR,Store I,Germany,2023
24,cauliflower,vegetables,0.6,piece,9252,659926.6,EUR,Store I,Germany,2023
25,bell pepper,vegetables,0.7,kg,24976,677409.8,EUR,Store I,Germany,2023
26,chilli pepper,vegetables,0.5,kg,16917,685868.3,EUR,Store I,Germany,2023
27,turnip,vegetables,0.4,kg,70813,714193.5,EUR,Store I,Germany,2023
28,corn,vegetables,0.3,kg,3914,715367.7,EUR,Store I,Germany,2023
29,sweetcorn,vegetables,0.4,kg,2318,716294.9,EUR,Store I,Germany,2023
30,sweet potato,vegetables,0.5,kg,52111,742350.4,EUR,Store I,Germany,2023
31,paprika,vegetables,2.0,kg,21572,785494.4,EUR,Store I,Germany,2023
32,jalepeno,vegetables,2.0,kg,5403,796300.4,EUR,Store I,Germany,2023
33,ginger,vegetables,1.5,kg,54926,878689.4,EUR,Store I,Germany,2023
34,garlic,vegetables,1.5,kg,35033,931238.9,EUR,Store I,Germany,2023
35,peas,vegetables,3.0,kg,13757,972509.9,EUR,Store I,Germany,2023
36,eggplant,vegetables,1.5,kg,35699,1026058.4,EUR,Store I,Germany,2023
1,banana,fruits,0.5,kg,48408,24204.0,EUR,Store J,Germany,2023
2,apple,fruits,0.7,kg,6435,28708.5,EUR,Store J,Germany,2023
3,pear,fruits,0.6,kg,10936,35270.1,EUR,Store J,Germany,2023
4,grapes,fruits,1.2,kg,33441,75399.3,EUR,Store J,Germany,2023
5,orange,fruits,0.8,kg,44333,110865.7,EUR,Store J,Germany,2023
6,kiwi,fruits,0.9,piece,10356,120186.1,EUR,Store J,Germany,2023
7,watermelon,fruits,5.0,kg,8516,162766.1,EUR,Store J,Germany,2023
8,pomegranate,fruits,2.5,kg,27733,232098.6,EUR,Store J,Germany,2023
9,pineapple,fruits,1.5,piece,61921,324980.1,EUR,Store J,Germany,2023
10,mango,fruits,2.0,piece,37271,399522.1,EUR,Store J,Germany,2023
11,cucumber,vegetables,0.4,piece,13085,404756.1,EUR,Store J,Germany,2023
12,carrot,vegetables,0.3,kg,3380,405770.1,EUR,Store J,Germany,2023
13,capsicum,vegetables,0.5,kg,45849,428694.6,EUR,Store J,Germany,2023
14,onion,vegetables,0.2,kg,46703,438035.2,EUR,Store J,Germany,2023
15,potato,vegetables,0.3,kg,12814,441879.4,EUR,Store J,Germany,2023
16,lemon,vegetables,0.4,kg,75957,472262.2,EUR,Store J,Germany,2023
17,tomato,vegetables,0.6,kg,20938,484825.0,EUR,Store J,Germany,2023
18,raddish,vegetables,0.3,kg,26250,492700.0,EUR,Store J,Germany,2023
19,beetroot,vegetables,0.4,kg,81171,525168.4,EUR,Store J,Germany,2023
20,cabbage,vegetables,0.5,piece,89645,569990.9,EUR,Store J,Germany,2023
21,lettuce,vegetables,0.6,piece,27503,586492.7,EUR,Store J,Germany,2023
22,spinach,vegetables,0.7,kg,51914,622832.5,EUR,Store J,Germany,2023
23,soy bean,vegetables,0.8,kg,7220,628608.5,EUR,Store J,Germany,2023
24,cauliflower,vegetables,0.6,piece,80974,677192.9,EUR,Store J,Germany,2023
25,bell pepper,vegetables,0.7,kg,57065,717138.4,EUR,Store J,Germany,2023
26,chilli pepper,vegetables,0.5,kg,14801,724538.9,EUR,Store J,Germany,2023
27,turnip,vegetables,0.4,kg,71550,753158.9,EUR,Store J,Germany,2023
28,corn,vegetables,0.3,kg,3373,754170.8,EUR,Store J,Germany,2023
29,sweetcorn,vegetables,0.4,kg,29265,765876.8,EUR,Store J,Germany,2023
30,sweet potato,vegetables,0.5,kg,31998,781875.8,EUR,Store J,Germany,2023
31,paprika,vegetables,2.0,kg,17257,816389.8,EUR,Store J,Germany,2023
32,jalepeno,vegetables,2.0,kg,26980,870349.8,EUR,Store J,Germany,2023
33,ginger,vegetables,1.5,kg,20646,901318.8,EUR,Store J,Germany,2023
34,garlic,vegetables,1.5,kg,31373,948378.3,EUR,Store J,Germany,2023
35,peas,vegetables,3.0,kg,16136,996786.3,EUR,Store J,Germany,2023
36,eggplant,vegetables,1.5,kg,48303,1069240.8,EUR,Store J,Germany,2023
1,banana,fruits,0.5,kg,16681,8340.5,EUR,Store K,Germany,2023
2,apple,fruits,0.7,kg,31543,30420.6,EUR,Store K,Germany,2023
3,pear,fruits,0.6,kg,25748,45869.4,EUR,Store K,Germany,2023
4,grapes,fruits,1.2,kg,13727,62341.8,EUR,Store K,Germany,2023
5,orange,fruits,0.8,kg,23091,80814.6,EUR,Store K,Germany,2023
6,kiwi,fruits,0.9,piece,25861,104089.5,EUR,Store K,Germany,2023
7,watermelon,fruits,5.0,kg,2703,117604.5,EUR,Store K,Germany,2023
8,pomegranate,fruits,2.5,kg,65475,281292.0,EUR,Store K,Germany,2023
9,pineapple,fruits,1.5,piece,37700,337842.0,EUR,Store K,Germany,2023
10,mango,fruits,2.0,piece,11392,360626.0,EUR,Store K,Germany,2023
11,cucumber,vegetables,0.4,piece,23225,369916.0,EUR,Store K,Germany,2023
12,carrot,vegetables,0.3,kg,130,369955.0,EUR,Store K,Germany,2023
13,capsicum,vegetables,0.5,kg,36891,388400.5,EUR,Store K,Germany,2023
14,onion,vegetables,0.2,kg,14625,391325.5,EUR,Store K,Germany,2023
15,potato,vegetables,0.3,kg,12543,395088.4,EUR,Store K,Germany,2023
16,lemon,vegetables,0.4,kg,27639,406144.0,EUR,Store K,Germany,2023
17,tomato,vegetables,0.6,kg,34020,426556.0,EUR,Store K,Germany,2023
18,raddish,vegetables,0.3,kg,48244,441029.2,EUR,Store K,Germany,2023
19,beetroot,vegetables,0.4,kg,22189,449904.8,EUR,Store K,Germany,2023
20,cabbage,vegetables,0.5,piece,47290,473549.8,EUR,Store K,Germany,2023
21,lettuce,vegetables,0.6,piece,68521,514662.4,EUR,Store K,Germany,2023
22,spinach,vegetables,0.7,kg,2081,516119.1,EUR,Store K,Germany,2023
23,soy bean,vegetables,0.8,kg,32067,541772.7,EUR,Store K,Germany,2023
24,cauliflower,vegetables,0.6,piece,1300,542552.7,EUR,Store K,Germany,2023
25,bell pepper,vegetables,0.7,kg,18013,555161.8,EUR,Store K,Germany,2023
26,chilli pepper,vegetables,0.5,kg,62118,586220.8,EUR,Store K,Germany,2023
27,turnip,vegetables,0.4,kg,53105,607462.8,EUR,Store K,Germany,2023
28,corn,vegetables,0.3,kg,27186,615618.6,EUR,Store K,Germany,2023
29,sweetcorn,vegetables,0.4,kg,5994,618016.2,EUR,Store K,Germany,2023
30,sweet potato,vegetables,0.5,kg,687,618359.7,EUR,Store K,Germany,2023
31,paprika,vegetables,2.0,kg,14437,647233.7,EUR,Store K,Germany,2023
32,jalepeno,vegetables,2.0,kg,89143,825519.7,EUR,Store K,Germany,2023
33,ginger,vegetables,1.5,kg,71263,932414.2,EUR,Store K,Germany,2023
34,garlic,vegetables,1.5,kg,51268,1009316.2,EUR,Store K,Germany,2023
35,peas,vegetables,3.0,kg,8603,1035125.2,EUR,Store K,Germany,2023
36,eggplant,vegetables,1.5,kg,1984,1038101.2,EUR,Store K,Germany,2023
1,banana,fruits,0.5,kg,25729,12864.5,EUR,Store L,Germany,2023
2,apple,fruits,0.7,kg,3768,15502.1,EUR,Store L,Germany,2023
3,pear,fruits,0.6,kg,53301,47482.7,EUR,Store L,Germany,2023
4,grapes,fruits,1.2,kg,14161,64475.9,EUR,Store L,Germany,2023
5,orange,fruits,0.8,kg,3140,66987.9,EUR,Store L,Germany,2023
6,kiwi,fruits,0.9,piece,20158,85130.1,EUR,Store L,Germany,2023
7,watermelon,fruits,5.0,kg,52930,349780.1,EUR,Store L,Germany,2023
8,pomegranate,fruits,2.5,kg,28950,422155.1,EUR,Store L,Germany,2023
9,pineapple,fruits,1.5,piece,7798,433852.1,EUR,Store L,Germany,2023
10,mango,fruits,2.0,piece,2343,438538.1,EUR,Store L,Germany,2023
11,cucumber,vegetables,0.4,piece,6073,440967.3,EUR,Store L,Germany,2023
12,carrot,vegetables,0.3,kg,3314,441961.5,EUR,Store L,Germany,2023
13,capsicum,vegetables,0.5,kg,16483,450203.0,EUR,Store L,Germany,2023
14,onion,vegetables,0.2,kg,18071,453817.2,EUR,Store L,Germany,2023
15,potato,vegetables,0.3,kg,12987,457713.3,EUR,Store L,Germany,2023
16,lemon,vegetables,0.4,kg,27183,468586.5,EUR,Store L,Germany,2023
17,tomato,vegetables,0.6,kg,38275,491551.5,EUR,Store L,Germany,2023
18,raddish,vegetables,0.3,kg,28157,499998.6,EUR,Store L,Germany,2023
19,beetroot,vegetables,0.4,kg,24419,509766.2,EUR,Store L,Germany,2023
20,cabbage,vegetables,0.5,piece,82860,551196.2,EUR,Store L,Germany,2023
21,lettuce,vegetables,0.6,piece,44033,577616.0,EUR,Store L,Germany,2023
22,spinach,vegetables,0.7,kg,28432,597518.4,EUR,Store L,Germany,2023
23,soy bean,vegetables,0.8,kg,39939,629469.6,EUR,Store L,Germany,2023
24,cauliflower,vegetables,0.6,piece,13170,637371.6,EUR,Store L,Germany,2023
25,bell pepper,vegetables,0.7,kg,11553,645458.7,EUR,Store L,Germany,2023
26,chilli pepper,vegetables,0.5,kg,21935,656426.2,EUR,Store L,Germany,2023
27,turnip,vegetables,0.4,kg,4704,658307.8,EUR,Store L,Germany,2023
28,corn,vegetables,0.3,kg,81091,682635.1,EUR,Store L,Germany,2023
29,sweetcorn,vegetables,0.4,kg,55257,704737.9,EUR,Store L,Germany,2023
30,sweet potato,vegetables,0.5,kg,67834,738654.9,EUR,Store L,Germany,2023
31,paprika,vegetables,2.0,kg,81188,901030.9,EUR,Store L,Germany,2023
32,jalepeno,vegetables,2.0,kg,37486,976002.9,EUR,Store L,Germany,2023
33,ginger,vegetables,1.5,kg,20204,1006308.9,EUR,Store L,Germany,2023
34,garlic,vegetables,1.5,kg,77682,1122831.9,EUR,Store L,Germany,2023
35,peas,vegetables,3.0,kg,37942,1236657.9,EUR,Store L,Germany,2023
36,eggplant,vegetables,1.5,kg,30246,1282026.9,EUR,Store L,Germany,2023
1,banana,fruits,0.5,kg,5203,2601.5,EUR,Store M,Germany,2023
2,apple,fruits,0.7,kg,57124,42588.3,EUR,Store M,Germany,2023
3,pear,fruits,0.6,kg,63376,80613.9,EUR,Store M,Germany,2023
4,grapes,fruits,1.2,kg,28677,115026.3,EUR,Store M,Germany,2023
5,orange,fruits,0.8,kg,11788,124456.7,EUR,Store M,Germany,2023
6,kiwi,fruits,0.9,piece,55003,173959.4,EUR,Store M,Germany,2023
7,watermelon,fruits,5.0,kg,24039,294154.4,EUR,Store M,Germany,2023
8,pomegranate,fruits,2.5,kg,16443,335261.9,EUR,Store M,Germany,2023
9,pineapple,fruits,1.5,piece,43622,400694.9,EUR,Store M,Germany,2023
10,mango,fruits,2.0,piece,15541,431776.9,EUR,Store M,Germany,2023
11,cucumber,vegetables,0.4,piece,21890,440532.9,EUR,Store M,Germany,2023
12,carrot,vegetables,0.3,kg,1683,441037.8,EUR,Store M,Germany,2023
13,capsicum,vegetables,0.5,kg,29975,456025.3,EUR,Store M,Germany,2023
14,onion,vegetables,0.2,kg,84743,472973.9,EUR,Store M,Germany,2023
15,potato,vegetables,0.3,kg,21963,479562.8,EUR,Store M,Germany,2023
16,lemon,vegetables,0.4,kg,29170,491230.8,EUR,Store M,Germany,2023
17,tomato,vegetables,0.6,kg,33846,511538.4,EUR,Store M,Germany,2023
18,raddish,vegetables,0.3,kg,10495,514686.9,EUR,Store M,Germany,2023
19,beetroot,vegetables,0.4,kg,54290,536402.9,EUR,Store M,Germany,2023
20,cabbage,vegetables,0.5,piece,56610,564707.9,EUR,Store M,Germany,2023
21,lettuce,vegetables,0.6,piece,24045,579134.9,EUR,Store M,Germany,2023
22,spinach,vegetables,0.7,kg,10763,586669.0,EUR,Store M,Germany,2023
23,soy bean,vegetables,0.8,kg,2878,588971.4,EUR,Store M,Germany,2023
24,cauliflower,vegetables,0.6,piece,41194,613687.8,EUR,Store M,Germany,2023
25,bell pepper,vegetables,0.7,kg,7664,619052.6,EUR,Store M,Germany,2023
26,chilli pepper,vegetables,0.5,kg,72408,655256.6,EUR,Store M,Germany,2023
27,turnip,vegetables,0.4,kg,52892,676413.4,EUR,Store M,Germany,2023
28,corn,vegetables,0.3,kg,28986,685109.2,EUR,Store M,Germany,2023
29,sweetcorn,vegetables,0.4,kg,4095,686747.2,EUR,Store M,Germany,2023
30,sweet potato,vegetables,0.5,kg,44171,708832.7,EUR,Store M,Germany,2023
31,paprika,vegetables,2.0,kg,19956,748744.7,EUR,Store M,Germany,2023
32,jalepeno,vegetables,2.0,kg,54853,858450.7,EUR,Store M,Germany,2023
33,ginger,vegetables,1.5,kg,29087,902081.2,EUR,Store M,Germany,2023
34,garlic,vegetables,1.5,kg,27097,942726.7,EUR,Store M,Germany,2023
35,peas,vegetables,3.0,kg,8473,968145.7,EUR,Store M,Germany,2023
36,eggplant,vegetables,1.5,kg,50372,1043703.7,EUR,Store M,Germany,2023
1,banana,fruits,0.5,kg,19177,9588.5,EUR,Store N,Germany,2023
2,apple,fruits,0.7,kg,10575,16991.0,EUR,Store N,Germany,2023
3,pear,fruits,0.6,kg,41796,42068.6,EUR,Store N,Germany,2023
4,grapes,fruits,1.2,kg,13117,57809.0,EUR,Store N,Germany,2023
5,orange,fruits,0.8,kg,29287,81238.6,EUR,Store N,Germany,2023
6,kiwi,fruits,0.9,piece,61976,137017.0,EUR,Store N,Germany,2023
7,watermelon,fruits,5.0,kg,5032,162177.0,EUR,Store N,Germany,2023
8,pomegranate,fruits,2.5,kg,56653,303809.5,EUR,Store N,Germany,2023
9,pineapple,fruits,1.5,piece,89618,438236.5,EUR,Store N,Germany,2023
10,mango,fruits,2.0,piece,29257,496750.5,EUR,Store N,Germany,2023
11,cucumber,vegetables,0.4,piece,50117,516797.3,EUR,Store N,Germany,2023
12,carrot,vegetables,0.3,kg,2485,517542.8,EUR,Store N,Germany,2023
13,capsicum,vegetables,0.5,kg,35801,535443.3,EUR,Store N,Germany,2023
14,onion,vegetables,0.2,kg,4782,536399.7,EUR,Store N,Germany,2023
15,potato,vegetables,0.3,kg,12070,540020.7,EUR,Store N,Germany,2023
16,lemon,vegetables,0.4,kg,27051,550841.1,EUR,Store N,Germany,2023
17,tomato,vegetables,0.6,kg,56813,584928.9,EUR,Store N,Germany,2023
18,raddish,vegetables,0.3,kg,11057,588246.0,EUR,Store N,Germany,2023
19,beetroot,vegetables,0.4,kg,39900,604206.0,EUR,Store N,Germany,2023
20,cabbage,vegetables,0.5,piece,39574,623993.0,EUR,Store N,Germany,2023
21,lettuce,vegetables,0.6,piece,46484,651883.4,EUR,Store N,Germany,2023
22,spinach,vegetables,0.7,kg,8558,657874.0,EUR,Store N,Germany,2023
23,soy bean,vegetables,0.8,kg,48488,696664.4,EUR,Store N,Germany,2023
24,cauliflower,vegetables,0.6,piece,72431,740123.0,EUR,Store N,Germany,2023
25,bell pepper,vegetables,0.7,kg,55917,779264.9,EUR,Store N,Germany,2023
26,chilli pepper,vegetables,0.5,kg,13274,785901.9,EUR,Store N,Germany,2023
27,turnip,vegetables,0.4,kg,11237,790396.7,EUR,Store N,Germany,2023
28,corn,vegetables,0.3,kg,15058,794914.1,EUR,Store N,Germany,2023
29,sweetcorn,vegetables,0.4,kg,12461,799898.5,EUR,Store N,Germany,2023
30,sweet potato,vegetables,0.5,kg,12818,806307.5,EUR,Store N,Germany,2023
31,paprika,vegetables,2.0,kg,41705,889717.5,EUR,Store N,Germany,2023
32,jalepeno,vegetables,2.0,kg,5377,900471.5,EUR,Store N,Germany,2023
33,ginger,vegetables,1.5,kg,39343,959486.0,EUR,Store N,Germany,2023
34,garlic,vegetables,1.5,kg,19907,989346.5,EUR,Store N,Germany,2023
35,peas,vegetables,3.0,kg,35847,1096887.5,EUR,Store N,Germany,2023
36,eggplant,vegetables,1.5,kg,30904,1143243.5,EUR,Store N,Germany,2023
1,banana,fruits,0.5,kg,45318,22659.0,EUR,Store O,Germany,2023
2,apple,fruits,0.7,kg,56316,62080.2,EUR,Store O,Germany,2023
3,pear,fruits,0.6,kg,21859,75195.6,EUR,Store O,Germany,2023
4,grapes,fruits,1.2,kg,60810,148167.6,EUR,Store O,Germany,2023
5,orange,fruits,0.8,kg,25166,168300.4,EUR,Store O,Germany,2023
6,kiwi,fruits,0.9,piece,4220,172098.4,EUR,Store O,Germany,2023
7,watermelon,fruits,5.0,kg,20369,273943.4,EUR,Store O,Germany,2023
8,pomegranate,fruits,2.5,kg,24687,335660.9,EUR,Store O,Germany,2023
9,pineapple,fruits,1.5,piece,89232,469508.9,EUR,Store O,Germany,2023
10,mango,fruits,2.0,piece,3157,475822.9,EUR,Store O,Germany,2023
11,cucumber,vegetables,0.4,piece,70738,504118.1,EUR,Store O,Germany,2023
12,carrot,vegetables,0.3,kg,44843,517571.0,EUR,Store O,Germany,2023
13,capsicum,vegetables,0.5,kg,26899,531020.5,EUR,Store O,Germany,2023
14,onion,vegetables,0.2,kg,25301,536080.7,EUR,Store O,Germany,2023
15,potato,vegetables,0.3,kg,50539,551242.4,EUR,Store O,Germany,2023
16,lemon,vegetables,0.4,kg,9213,554927.6,EUR,Store O,Germany,2023
17,tomato,vegetables,0.6,kg,39815,578816.6,EUR,Store O,Germany,2023
18,raddish,vegetables,0.3,kg,9414,581640.8,EUR,Store O,Germany,2023
19,beetroot,vegetables,0.4,kg,49506,601443.2,EUR,Store O,Germany,2023
20,cabbage,vegetables,0.5,piece,37780,620333.2,EUR,Store O,Germany,2023
21,lettuce,vegetables,0.6,piece,26305,636116.2,EUR,Store O,Germany,2023
22,spinach,vegetables,0.7,kg,13598,645634.8,EUR,Store O,Germany,2023
